# Array shape: (128, 64)
#
0.194002 0.046454 -0.012485 -0.010740 0.079523 -0.098961 0.177338 0.100945 0.126554 0.035772 -0.020969 -0.094806 0.021231 0.005058 -0.050384 0.097076 -0.205941 0.217745 -0.188207 -0.132125 0.042992 0.071703 0.076058 0.166781 0.067992 -0.013514 -0.167931 0.021151 0.278392 -0.083335 -0.157355 -0.003220 0.036720 -0.202688 -0.239397 0.075725 -0.028168 0.057713 0.212210 -0.038072 -0.032337 -0.051840 0.173153 0.069325 0.190333 -0.098257 -0.008367 0.121518 -0.093941 -0.070364 -0.033500 -0.041715 -0.069400 0.134249 0.168268 0.125640 -0.032564 -0.104585 -0.013876 -0.014202 0.028336 -0.204489 0.220973 0.190448
0.089024 -0.142249 0.179333 -0.011351 0.070118 0.115957 0.041734 0.128065 0.099850 0.148181 -0.026742 -0.039813 -0.124497 0.114824 0.070510 -0.009667 0.014158 -0.058603 -0.030073 -0.044246 0.073974 0.004521 0.209123 0.169961 -0.082366 -0.149265 -0.011023 -0.087232 -0.126769 -0.023338 0.075548 -0.064183 -0.041992 0.000822 -0.057958 -0.074164 -0.098279 0.044380 0.100698 0.129311 -0.005946 0.159815 -0.207491 -0.049127 -0.098720 -0.030099 0.093950 -0.013773 0.053101 0.010405 -0.038462 0.011068 0.025680 0.210507 0.105567 0.013732 -0.006045 0.028049 0.189884 0.130791 -0.129880 0.236091 0.031591 -0.091189
-0.073641 -0.099251 0.095663 0.017860 0.105260 0.119774 0.050681 -0.067260 -0.084344 -0.121655 -0.072096 -0.052098 0.069935 -0.145121 0.071281 -0.207819 0.062835 0.041546 0.009658 -0.122661 -0.037328 0.226688 0.108042 -0.055971 0.014028 -0.009140 -0.147453 0.066569 0.135962 -0.051993 -0.087205 -0.040330 -0.010194 -0.011417 0.121506 -0.094445 0.142017 -0.012710 -0.190050 0.052797 0.038640 -0.039159 0.057615 -0.103932 0.006251 0.226845 0.083600 -0.087113 -0.146643 0.075330 -0.035123 0.157122 -0.108216 -0.140958 -0.182240 0.133968 -0.042948 -0.122975 0.122629 -0.125104 -0.103867 0.007760 0.103585 0.109394
-0.000410 0.144171 -0.178976 0.082510 -0.019606 0.102403 0.018788 0.009429 0.117585 -0.082643 0.029917 -0.082599 -0.127601 0.098145 -0.139491 0.140972 0.091009 0.009770 -0.074759 0.129541 0.121032 -0.061360 0.058984 0.080913 0.034467 -0.017915 -0.042226 -0.157450 -0.123570 0.123192 -0.070599 -0.051854 0.032205 0.045404 -0.132890 -0.031449 -0.047244 -0.116957 -0.100709 -0.085512 0.020779 -0.070773 -0.033171 0.029621 -0.072219 0.101484 -0.136909 -0.177286 -0.018504 0.037233 0.032906 0.011836 0.175753 0.034072 0.055520 -0.109932 0.001935 0.008838 -0.114571 0.138169 0.149556 -0.141771 -0.234562 0.046460
0.062337 0.126060 0.037869 -0.130240 0.026015 0.045266 -0.035312 0.042191 -0.049251 0.043542 -0.042650 -0.083858 -0.148544 -0.004655 -0.167275 0.014457 0.196944 -0.003439 -0.093063 0.057690 -0.039432 0.120180 0.077527 0.138015 -0.035803 0.030862 0.124029 -0.189258 0.027730 -0.142651 -0.054847 0.040089 0.138033 -0.038271 -0.004560 0.157236 -0.022701 -0.034073 0.111165 0.093781 0.073567 0.031137 -0.204477 -0.008037 -0.153168 -0.126048 -0.150618 0.035503 0.015578 -0.020050 -0.023917 0.129276 0.231776 0.210360 0.008987 -0.199702 0.138815 -0.096991 -0.106481 -0.129895 -0.079972 0.077216 -0.027021 -0.021601
0.114280 -0.127949 -0.068303 -0.008493 -0.026729 0.059622 -0.145646 0.092167 -0.064784 0.039477 0.053408 -0.108752 -0.001425 -0.106799 -0.024533 -0.141738 -0.134084 0.081740 0.023958 -0.079960 0.032695 0.049345 -0.137838 0.040897 -0.141735 0.033386 0.050637 0.006257 0.040705 0.057456 -0.068671 0.130389 -0.064780 0.096627 -0.076646 0.046539 -0.096500 -0.045945 0.029206 -0.084630 0.075693 -0.143178 -0.024412 0.101871 -0.044191 -0.123431 -0.004869 0.102706 -0.098871 -0.137219 -0.077626 -0.051490 0.039107 -0.116396 0.014146 -0.112955 0.017380 0.062484 -0.184794 0.025087 -0.008546 -0.055836 -0.049899 -0.081162
0.185752 0.063527 -0.185051 0.257493 -0.047393 -0.054313 -0.055219 -0.024775 0.109118 -0.040745 0.070759 0.020675 -0.064439 -0.011201 0.011869 0.059456 0.017417 0.011711 -0.002287 -0.090677 -0.036805 -0.075262 0.213684 0.129852 0.178084 0.125116 -0.028787 0.237780 0.016426 -0.018692 0.001341 -0.057781 0.140019 0.098187 -0.139815 0.044600 0.157917 -0.181931 0.024766 0.093348 0.140187 0.037999 -0.096367 0.012249 0.062825 0.322794 -0.087726 0.026278 -0.143924 0.153081 -0.060504 0.133872 -0.054818 0.021336 0.024857 0.094609 -0.091254 -0.068317 -0.190628 0.170718 0.107484 -0.110921 -0.099420 0.026234
0.017022 0.165856 -0.150253 -0.212310 0.182228 -0.110381 -0.092209 0.024185 -0.070225 -0.084448 -0.224267 0.054368 -0.123874 0.015248 -0.069886 0.066834 -0.030164 -0.278656 -0.031601 0.143922 0.150892 -0.102482 0.045352 0.094113 0.109664 0.040751 -0.058041 0.164135 0.069450 0.007789 -0.009645 0.135157 0.111943 -0.089445 0.001003 -0.130461 -0.140519 -0.001246 -0.164617 -0.015455 -0.067539 -0.069179 -0.000144 -0.082497 -0.014511 0.016770 0.005132 0.098488 -0.100072 -0.011618 0.130264 -0.116242 -0.072556 -0.003464 0.008802 0.014747 -0.258768 -0.150377 -0.127689 -0.023891 -0.151359 0.077699 0.126147 -0.079177
-0.009898 0.097970 -0.040296 0.090465 0.004485 -0.028869 0.131071 0.073925 0.186810 -0.052918 -0.064601 -0.026798 0.055587 0.152059 -0.007240 0.012177 -0.174916 -0.070938 -0.023862 0.008206 -0.040782 -0.055635 0.014802 0.092976 -0.031237 -0.070307 -0.022279 0.069636 0.123072 0.080631 0.058071 0.088657 -0.055699 0.008917 -0.166486 -0.101399 0.135923 -0.121756 -0.124263 0.024151 0.181869 -0.139297 0.050233 -0.012552 0.118996 0.049660 0.022337 0.012849 -0.054199 -0.043696 0.007071 0.039401 -0.004950 -0.045181 -0.015227 0.013947 -0.096715 0.032827 0.121724 -0.098628 0.040167 -0.108939 -0.224108 0.025212
-0.062524 0.162486 -0.133940 0.132245 0.114180 0.046329 -0.070465 0.034663 -0.059352 -0.148894 0.022110 -0.115192 -0.114828 -0.126603 -0.004730 -0.073370 0.041949 0.039517 0.025695 -0.040549 0.047325 -0.070626 0.016659 0.045904 -0.109574 0.111836 0.053046 0.104558 -0.012398 -0.001112 0.091714 -0.057178 -0.002707 0.161357 0.053924 0.116899 0.080951 -0.071814 -0.086721 0.036509 0.005997 -0.028342 -0.086767 -0.210211 0.100613 0.129259 0.017965 -0.084970 0.070677 -0.098556 0.039691 0.021124 0.164754 -0.122020 0.107499 0.028450 0.066542 -0.048666 -0.091995 -0.082171 0.137417 -0.020551 -0.103481 0.009426
