# Array shape: (128, 64)
#
-0.009149 0.110915 0.096563 -0.160352 -0.036551 -0.151750 -0.022697 -0.025423 -0.007131 -0.015202 -0.041601 0.173794 0.050487 -0.035857 -0.117558 -0.162688 0.118787 0.111901 0.044958 -0.013468 0.051806 -0.099293 0.064858 -0.080328 0.039681 0.106079 0.050406 -0.000371 -0.003936 -0.141540 0.014846 -0.057880 0.024501 0.122306 -0.047379 0.046345 0.116510 0.198474 -0.095853 -0.165583 0.112097 0.063685 0.059061 0.125477 0.135932 0.069195 0.116407 0.125176 -0.004466 0.052524 0.059343 -0.038889 -0.079311 0.056519 -0.035949 -0.128192 -0.070532 0.019633 -0.018363 -0.063303 -0.000210 0.119900 -0.194746 0.066996
-0.014741 0.018323 0.018780 -0.027438 0.124987 0.066690 0.025711 -0.027504 0.174508 -0.051632 -0.122350 -0.007040 0.029976 -0.029632 0.129929 -0.072064 0.198531 0.094076 0.032172 -0.103855 -0.027258 -0.012291 -0.051443 -0.134589 -0.014903 -0.020355 -0.095012 0.089063 0.113300 0.015757 0.015363 0.126998 0.033347 -0.017736 0.137528 0.072167 -0.056992 0.075377 -0.028902 -0.063819 -0.029584 0.104140 -0.009223 -0.051218 0.007895 -0.045978 0.063816 -0.054341 0.010456 0.016907 -0.152198 -0.104248 0.040595 -0.009542 -0.094585 -0.101086 0.179813 0.162642 0.086327 0.041445 0.011388 -0.017623 0.075047 0.032637
-0.038346 0.171975 0.085814 0.033214 -0.094376 -0.046611 0.132440 -0.048383 0.100844 -0.083126 0.056282 0.076851 -0.139996 -0.081916 0.056875 -0.007414 -0.157136 0.041064 -0.077258 0.104992 -0.061649 -0.019519 -0.021310 -0.011377 -0.101345 -0.033824 0.113048 0.099198 -0.021294 0.067306 -0.029261 -0.075164 0.140837 -0.007299 0.025834 -0.091122 0.008926 -0.008101 -0.073371 -0.001184 0.155744 -0.040328 -0.144631 0.100181 -0.047808 0.079675 -0.031817 -0.007857 -0.065915 0.055190 0.076994 0.107935 0.005315 0.144335 -0.011577 0.012011 0.030788 0.049267 0.076317 0.190829 0.137665 -0.046211 0.112116 0.001590
0.046914 -0.093369 0.028036 0.016207 0.010074 0.039333 -0.070268 0.072367 -0.105204 0.015343 -0.061070 -0.123765 0.022496 0.184604 -0.023588 -0.058011 -0.084173 0.091405 -0.069400 0.036810 0.100948 0.060254 0.133900 0.014803 -0.093559 -0.035326 0.151030 0.138106 -0.026291 0.064281 0.054294 -0.151105 -0.141446 -0.089766 0.015584 -0.045778 0.050121 -0.179211 0.168154 0.101156 -0.065974 -0.002831 0.165830 0.037001 -0.051041 -0.023015 -0.036535 -0.043894 0.061569 0.005008 -0.020074 -0.113732 -0.015718 0.066924 0.038990 0.027743 0.169916 -0.008731 0.116733 -0.142274 -0.028457 -0.064439 0.053353 0.009716
-0.050248 0.028665 -0.039429 0.058246 0.015110 0.050816 -0.054887 0.053533 -0.114234 0.004198 -0.097237 0.148173 0.064998 0.040440 -0.132904 0.071538 -0.079736 0.067503 0.043876 0.070996 0.044493 -0.065635 0.023098 0.099268 0.066436 -0.101869 -0.019718 0.120284 -0.166528 -0.185841 0.057384 0.029420 -0.126821 0.112078 -0.067841 0.039716 0.099321 -0.115768 -0.107204 -0.087715 0.085420 0.169485 -0.160300 0.040434 0.039055 0.088256 0.109935 -0.127293 -0.064326 -0.134457 0.062703 -0.019478 -0.082176 0.021824 -0.009316 -0.017394 0.119900 0.000131 0.049964 -0.038433 0.004859 -0.023235 0.136486 -0.017922
0.134065 0.097544 -0.011275 0.079804 -0.013768 0.036014 0.028573 -0.096309 0.013055 0.041130 -0.181165 -0.032279 0.060617 -0.039826 0.073701 -0.057149 -0.078134 -0.004661 -0.077482 -0.010789 0.005007 -0.044314 0.017838 -0.102591 0.060908 -0.070844 0.140110 -0.009006 0.197224 -0.153138 -0.034137 -0.036385 0.096091 -0.165038 0.050670 0.050183 0.083310 0.000955 0.004355 0.185113 -0.067194 0.036335 -0.155421 0.016530 0.008266 0.044461 0.041294 -0.017994 0.015408 -0.041967 0.163209 -0.000712 0.025112 -0.050319 -0.067222 0.044368 -0.062302 -0.129071 -0.058174 -0.032025 -0.000601 0.085298 -0.135033 0.017776
0.109033 0.047431 0.004460 -0.045846 0.176404 0.111279 -0.012884 -0.098159 -0.098407 -0.087738 -0.152578 -0.050479 -0.133950 -0.078070 -0.083683 -0.098507 0.093622 -0.133077 -0.076763 -0.060035 0.094834 0.115157 0.034193 0.164299 0.049932 -0.030725 -0.025669 0.128218 0.074041 0.089984 -0.010787 -0.138256 -0.153568 -0.009351 -0.060278 -0.089793 0.067349 -0.079162 -0.121214 0.076479 0.007650 0.054934 -0.013758 -0.005495 0.109031 0.051799 0.031389 0.021843 0.062517 0.113293 0.040797 -0.032562 -0.024628 -0.049455 0.055029 0.024029 -0.068058 -0.022209 0.016305 -0.077265 0.044315 0.092247 -0.003028 -0.148436
0.093998 0.112207 0.109156 -0.002785 0.063603 -0.051121 0.175444 0.068079 0.035370 -0.005430 -0.133060 -0.001134 -0.018143 -0.125730 0.128937 0.135314 -0.019035 -0.021016 0.094215 -0.034100 0.062777 0.015192 0.104240 0.001042 0.001291 -0.078676 0.089050 0.093353 -0.007350 -0.163719 0.163005 0.093027 -0.014264 0.135182 0.059346 0.126493 0.074186 0.025701 0.045247 0.093352 0.055978 -0.133158 -0.063606 -0.008726 0.013809 0.039911 -0.022438 -0.091750 0.070833 0.059249 0.086484 -0.041785 -0.195523 0.011571 -0.105699 0.009158 -0.028838 -0.058653 0.034524 -0.039797 -0.027839 0.028004 0.078805 0.147616
0.069372 0.056877 -0.146430 0.041495 0.116340 0.008261 0.000676 0.152560 -0.089207 -0.023951 0.063489 -0.068699 0.067372 -0.006289 0.063702 0.191325 0.060048 0.171362 0.146319 -0.163321 -0.161549 -0.146553 0.058611 -0.050470 0.073632 0.053928 -0.053745 0.122946 -0.186692 0.014771 0.003898 0.025189 -0.003072 0.088273 -0.148445 0.074267 -0.128168 -0.123021 -0.018987 0.101517 -0.071517 -0.037017 -0.014303 -0.083399 -0.093116 -0.104013 0.136863 0.112695 -0.016744 0.053553 0.054081 0.136372 0.035806 -0.014332 0.120041 -0.030376 0.017567 -0.060159 -0.042942 -0.028281 0.062881 -0.053262 -0.192028 -0.073618
0.030684 -0.062635 -0.157947 0.036340 -0.180148 0.092792 -0.076952 0.036596 0.001070 0.063332 -0.105560 0.087587 -0.041554 -0.142967 -0.146144 -0.175551 0.082116 -0.073544 -0.132814 -0.066751 0.025156 0.100700 -0.011855 0.013213 0.020974 0.082802 0.108424 -0.055380 0.089130 0.051295 -0.022216 0.058760 -0.063155 0.093711 -0.140612 0.025961 -0.013637 -0.037793 0.145433 0.036452 -0.047633 -0.090721 0.081039 0.066219 0.015294 -0.064574 0.009585 0.068982 -0.041681 -0.189223 -0.028389 0.001936 -0.066453 0.023807 0.009467 -0.020702 -0.000675 -0.127028 0.096006 -0.119202 -0.056405 -0.090532 -0.177490 0.169298
