# Array shape: (400, 128)
#
0.177763 0.098621 0.047015 0.011427 0.068726 -0.122522 0.179299 -0.058588 -0.104163 0.156175 0.016326 0.061779 0.035326 -0.029383 0.010050 0.045017 0.084298 -0.055390 0.017630 0.220201 -0.135650 0.066985 0.123726 -0.020670 0.005119 -0.140968 -0.093753 0.003005 0.022809 0.049219 0.043038 0.077312 -0.003526 0.012446 0.034358 0.046750 0.178603 -0.057183 0.131084 0.011264 -0.060897 0.089264 0.007487 -0.191198 -0.057416 0.065242 0.045287 -0.109365 0.003417 -0.000178 0.008680 0.137635 0.146085 -0.038558 0.094762 -0.118310 0.079364 -0.113161 -0.042480 -0.051365 0.113224 0.037429 -0.051666 0.038774 -0.022386 -0.020930 -0.068478 -0.177965 0.023321 0.035060 0.139986 -0.065261 0.005444 -0.062073 -0.061490 -0.084155 -0.059039 -0.172486 -0.049664 0.024684 -0.076413 0.038946 0.158848 -0.043708 -0.021429 0.106879 0.047732 0.040164 0.140803 0.074531 0.050416 0.080524 0.004813 -0.104546 -0.083142 -0.070356 -0.070350 0.032808 -0.149895 0.138863 -0.049950 0.025470 -0.153245 -0.113060 0.029436 -0.158465 -0.208415 0.074995 -0.014443 -0.032112 0.131983 0.018381 -0.081763 -0.126547 -0.013523 -0.153615 0.078531 0.030742 -0.006427 0.088290 0.016449 -0.030590 0.124893 -0.054329 0.091299 0.123310 0.117618 0.162289
-0.017464 -0.033173 0.022207 0.036907 -0.030547 -0.133248 0.172239 0.009706 0.036801 -0.068133 -0.115414 -0.100554 0.138720 -0.043770 -0.153121 0.048348 -0.030907 0.114263 0.001150 -0.117550 -0.092797 0.098948 0.102063 -0.033170 0.061864 -0.000668 -0.024469 0.130403 0.037735 0.022182 0.158772 -0.014277 -0.020562 -0.067046 0.143402 -0.091880 -0.023006 -0.114401 -0.068851 -0.020233 0.119571 -0.027795 -0.007530 -0.128240 -0.061015 -0.059882 0.029491 0.164314 0.001289 -0.077964 0.062995 -0.188487 0.037428 0.040356 0.090986 -0.024081 0.040239 -0.021878 0.112432 -0.093128 0.146380 0.119749 -0.115232 -0.082982 0.009248 0.218152 -0.122196 -0.076975 -0.032226 0.018550 -0.090881 0.011248 -0.034198 -0.061932 0.009923 -0.002805 0.022772 -0.163833 0.186747 0.179587 -0.055488 -0.027844 -0.115537 0.151825 0.024232 0.093557 0.039324 0.105318 -0.089487 0.010308 0.062872 -0.053280 -0.100893 -0.219537 -0.076779 0.005076 -0.096868 0.045363 0.011349 0.099472 0.066539 0.172787 -0.174496 0.095102 0.053358 -0.037824 -0.109153 -0.109254 -0.054692 -0.086908 0.129697 -0.109745 -0.159654 -0.038725 0.089447 0.131299 0.143477 0.119578 -0.171602 -0.202027 -0.063107 0.074327 -0.030362 -0.083922 -0.113047 0.109346 0.151577 -0.067783
0.033365 -0.130792 0.066665 -0.038821 0.059339 -0.196546 0.053728 0.051026 0.218946 -0.030791 -0.145865 0.099566 -0.011322 -0.096432 -0.184096 -0.087177 -0.213906 0.206701 -0.167278 -0.128085 -0.132931 -0.160325 -0.226862 -0.135606 0.207741 0.147458 -0.043969 0.119449 0.165297 -0.025290 -0.217218 -0.004879 0.112186 0.009723 0.027412 -0.019745 -0.119414 -0.023846 0.118438 0.094437 0.020182 -0.043299 -0.080817 0.046509 -0.095052 0.134751 -0.196078 -0.105811 -0.013320 0.060097 -0.015672 -0.081469 0.121999 -0.077799 0.105667 -0.121878 -0.006976 -0.105406 0.066371 0.078932 -0.001902 0.143121 0.002921 -0.095619 -0.005064 0.081357 0.087998 -0.002756 0.085961 0.126552 -0.027022 0.073937 0.019359 -0.143653 -0.070035 -0.030866 0.046233 -0.194919 -0.036162 0.050832 0.111765 0.055307 -0.038881 -0.167468 -0.015942 0.058069 0.004090 0.021553 -0.135153 -0.185710 -0.054685 0.016550 0.015548 0.021714 0.018765 0.121422 -0.215521 0.088630 -0.005021 -0.026087 -0.063504 0.076504 0.034686 0.090360 -0.198636 -0.066584 -0.124430 -0.072188 -0.031500 0.014672 -0.027785 -0.013992 -0.065873 -0.055337 0.067368 -0.085995 -0.019068 0.019270 -0.117485 -0.137198 -0.065775 0.011870 0.005205 -0.059349 0.027734 -0.034165 0.141750 -0.014095
0.004545 0.033898 -0.013463 0.042500 0.185997 0.050950 0.087994 0.096717 0.018559 0.028901 -0.041072 0.087956 0.040958 -0.041950 -0.085976 0.127686 -0.120346 0.163231 -0.118992 -0.044714 0.099323 -0.000938 -0.110835 0.036928 -0.044874 0.024922 0.038296 -0.079403 -0.159429 -0.227216 0.050503 0.148709 0.087865 -0.004623 -0.129921 0.034781 -0.083991 -0.023177 0.015037 0.146982 0.101736 -0.055906 0.031432 0.049469 -0.114945 -0.091858 -0.178370 0.158932 0.141720 -0.047410 -0.042660 -0.100563 -0.138795 0.044615 0.064439 -0.071065 -0.139034 0.014901 -0.105156 -0.014781 -0.142162 0.202989 0.097702 -0.010776 0.042731 0.033208 -0.095681 -0.056347 -0.101370 0.023374 -0.017909 0.030278 0.074567 -0.048297 0.034600 -0.054979 0.186544 -0.033937 -0.069820 -0.091224 0.002602 -0.043248 0.056581 -0.164283 -0.095418 0.036999 -0.101101 -0.018971 0.012088 -0.186829 0.003868 -0.035710 0.027739 0.084642 0.049015 0.020148 0.125137 0.046955 -0.126804 -0.100921 -0.009347 0.038646 -0.124878 -0.146756 0.131773 -0.095024 -0.187098 0.088234 -0.132125 0.018229 0.114427 0.088101 -0.138960 -0.041982 0.110093 -0.012731 0.078585 -0.205235 -0.188976 0.025611 0.135510 -0.056591 0.006949 -0.070577 0.096714 -0.107342 0.017941 0.161806
-0.021647 0.114558 0.140877 -0.009619 -0.039132 -0.012648 -0.084098 -0.003018 0.158259 -0.148651 0.019615 0.093599 0.073639 -0.010301 0.231522 0.138779 -0.124892 -0.034331 -0.107163 -0.057307 -0.029780 -0.018427 0.049073 0.106923 0.079977 0.145767 0.019774 -0.045675 -0.051589 -0.112679 0.038849 0.019589 -0.008085 -0.110032 -0.209806 0.109272 -0.232553 -0.086402 0.030880 -0.063131 0.120335 0.121409 0.150658 0.053052 -0.086448 0.070562 0.005182 -0.110327 -0.003888 0.032041 0.047877 0.018552 0.156016 -0.018547 -0.086555 -0.070496 -0.117385 0.021920 -0.057001 -0.020370 -0.051541 -0.047374 0.093732 0.039091 0.088297 0.213396 -0.028030 -0.079510 -0.007914 0.014666 -0.097008 -0.049834 -0.053345 0.170131 -0.104240 0.079176 0.157960 -0.051920 -0.056838 0.032498 -0.051697 0.102525 -0.059185 -0.038655 0.003132 -0.078111 -0.091104 -0.015546 0.106730 0.008610 -0.133075 0.077842 0.152906 -0.031947 -0.063011 -0.014578 -0.042847 -0.159793 0.022138 -0.063948 -0.048151 0.036543 0.035803 -0.028849 0.034234 -0.013538 -0.135351 0.175238 -0.097827 -0.074002 0.008916 0.156458 -0.056915 -0.045891 0.015476 0.029944 0.127873 0.021782 -0.028343 0.030097 0.147918 -0.049818 -0.121490 0.038669 -0.016528 0.080617 0.026892 0.019916
-0.145077 -0.051527 -0.066258 0.000387 -0.119927 -0.154839 -0.054663 -0.097442 0.059570 -0.198340 -0.063130 0.059810 -0.015973 -0.035648 0.003249 -0.049487 0.142555 0.158743 -0.022368 -0.160386 -0.075744 0.012745 -0.089163 0.104056 -0.015303 -0.060917 -0.026595 0.079401 0.173240 0.047452 -0.186255 -0.000968 0.107990 -0.056613 -0.156686 -0.122667 -0.086218 0.011793 -0.147677 0.005047 -0.070104 -0.055810 -0.101339 -0.091727 -0.070332 -0.047735 0.030729 -0.030299 0.004893 0.165427 -0.123437 -0.150207 -0.049791 -0.097939 0.074235 0.019683 0.163486 0.149010 -0.005318 0.031381 0.035101 0.059263 0.146865 0.094736 -0.055721 -0.179979 0.149797 -0.103676 0.009512 -0.146394 0.155287 0.153318 -0.126918 -0.052096 0.000118 0.126430 0.089802 -0.077370 0.050276 -0.169630 -0.138475 -0.172064 -0.184077 -0.015592 0.070552 -0.062056 -0.154876 -0.076089 -0.033961 0.059568 -0.159357 -0.003186 0.072493 -0.072427 0.039389 0.038105 -0.120831 -0.041101 -0.134124 -0.138898 -0.002204 -0.150603 -0.196311 0.014817 0.116256 0.140405 0.033490 0.055820 -0.012187 -0.089234 0.092610 0.008445 -0.019957 0.153105 -0.043673 0.077702 -0.007927 0.031040 0.101960 -0.086020 -0.076845 0.066492 0.114588 -0.143324 0.015306 -0.148397 0.038224 -0.133957
0.059434 0.018819 0.042633 -0.051134 -0.151066 -0.046952 -0.026391 0.019560 -0.118907 0.093387 -0.122206 0.158405 -0.161689 -0.112709 -0.125939 0.016961 0.092015 0.030696 0.055963 0.157399 0.021949 -0.065787 0.116785 -0.081680 -0.089346 0.047964 0.107377 0.036365 -0.177815 -0.043961 -0.099407 0.012047 0.081892 0.039555 -0.013361 -0.206858 0.047002 0.102526 -0.132707 0.004723 -0.170157 -0.051828 -0.140316 0.020093 -0.114048 -0.002089 -0.028790 0.078489 -0.150573 0.110671 -0.216572 0.054294 -0.188957 -0.057643 -0.085838 0.058774 -0.044148 0.083633 -0.081940 0.114397 -0.031440 0.124153 0.167777 0.083661 0.054295 0.087451 -0.087017 0.013683 0.123058 -0.091010 -0.185908 -0.139937 -0.022243 0.057265 -0.094506 -0.188417 -0.004761 0.124952 -0.017105 -0.045903 0.217165 0.009988 -0.086930 -0.149870 0.082929 -0.090648 -0.039359 0.145827 0.014002 -0.155645 0.039206 0.085430 0.035953 0.002908 0.200718 -0.082196 -0.039337 -0.034501 0.036301 -0.087094 -0.076534 0.184628 -0.142501 0.093308 -0.039728 -0.144365 -0.056746 -0.049148 0.069267 0.025773 0.141755 -0.150724 0.113119 -0.165652 0.059823 -0.037132 0.025388 -0.073981 0.073992 -0.134543 -0.113949 -0.123399 0.128718 -0.037317 0.109846 -0.101171 0.023111 -0.065989
-0.167170 -0.289662 -0.049117 0.086320 -0.047848 0.069575 -0.011279 -0.010380 -0.146273 0.041434 -0.187262 0.136289 0.045842 -0.159576 0.062222 -0.027810 -0.111451 -0.040855 -0.115600 0.017637 -0.052296 0.009619 0.014543 -0.102543 0.001035 0.054380 0.198446 -0.116067 -0.042617 -0.186429 0.048337 -0.029629 -0.011269 0.011505 -0.143877 -0.069582 -0.128009 0.072988 -0.104072 -0.111170 -0.214239 0.141934 -0.030207 -0.036815 0.069351 -0.051165 0.005082 -0.232559 -0.047223 0.115321 -0.011637 -0.114201 -0.059692 0.202899 0.007698 0.174109 0.078923 0.197088 0.026473 0.018088 -0.055184 -0.081472 -0.034563 0.064306 -0.065857 -0.052579 0.196815 0.004060 0.057191 -0.158326 0.004061 -0.116275 0.137612 0.006872 0.046584 -0.028307 -0.045489 0.036175 0.040281 -0.017646 0.132410 -0.092489 -0.097480 -0.127282 0.149449 -0.109240 -0.020668 0.092716 -0.067520 -0.016508 0.158965 -0.003785 -0.023221 0.051578 0.134968 -0.035202 0.060171 -0.099293 0.073744 -0.069055 -0.050523 -0.179615 -0.140556 -0.118534 -0.146919 0.078904 0.067339 0.114452 -0.119482 -0.011162 0.087506 -0.054319 0.018041 -0.102534 0.135112 0.153312 -0.057819 0.144188 -0.001562 0.075631 -0.049601 -0.190198 0.106932 0.186197 -0.236089 -0.011439 0.044301 -0.041771
0.081696 0.055079 0.168298 0.088842 0.010471 0.100127 -0.067485 0.043215 -0.079397 0.108182 0.079611 -0.050049 0.043609 -0.081177 0.162895 -0.100746 0.108502 -0.151803 0.006483 -0.120957 -0.011002 -0.057986 -0.049305 -0.058195 -0.108299 -0.203634 -0.082830 -0.157490 0.128944 -0.062883 0.049314 -0.040278 0.132842 0.058816 -0.025071 -0.089372 -0.072185 -0.066638 -0.078023 0.024486 -0.004036 -0.003687 -0.065018 0.052571 0.025762 -0.057633 0.083416 -0.053435 0.068412 -0.089634 -0.066907 0.040034 0.043339 -0.058889 -0.134859 0.072089 -0.130940 0.058004 0.099740 0.009358 0.033858 -0.025793 0.146100 0.077996 0.004664 0.004544 -0.016078 0.078994 0.091536 0.020295 0.010579 0.011980 0.115087 0.045527 -0.009271 -0.116890 -0.047737 0.065259 -0.024551 0.053298 -0.042413 -0.179649 -0.116119 -0.181123 -0.058329 0.093634 0.088067 -0.178608 -0.014382 0.092660 -0.105664 0.058041 -0.044132 0.053749 0.034100 0.019193 0.037534 -0.052903 0.112905 -0.045138 0.147459 0.153517 -0.014059 -0.065460 -0.080473 0.032054 0.052938 -0.042610 0.089929 -0.132474 0.023700 -0.012192 0.012377 0.001844 -0.036487 0.188064 0.073320 -0.057167 -0.151020 -0.091571 0.167161 -0.001618 -0.020288 0.086405 0.104483 0.105471 0.156962 0.038832
-0.085858 0.073720 0.039258 0.041112 0.101707 -0.093603 0.093229 0.016755 0.050023 -0.016510 0.040340 0.122327 -0.032902 -0.050480 -0.004068 0.036221 -0.050450 0.011834 0.172974 -0.013458 -0.079259 0.024386 -0.134389 -0.145313 -0.087895 -0.163769 0.143644 -0.011113 -0.103976 0.029729 0.029786 0.189135 -0.051417 -0.047333 0.123527 0.131557 0.033259 0.069234 0.024938 -0.050657 0.056742 -0.112462 -0.018789 0.080887 0.069467 0.057575 -0.046920 0.005118 0.072209 0.049496 -0.087003 0.196266 0.043988 0.050809 -0.109930 -0.071623 -0.148539 -0.166908 -0.018437 -0.042604 -0.005530 0.106922 0.171703 -0.037685 -0.128387 -0.085524 -0.143070 -0.029613 0.184899 0.119999 0.009450 -0.128821 -0.140131 0.099695 -0.107607 -0.135083 -0.086202 0.012293 0.022947 -0.049726 -0.038855 -0.000841 -0.102367 -0.089121 0.007475 -0.119307 0.027513 -0.120068 -0.032009 0.025651 0.082540 -0.035571 -0.094802 0.095081 0.077486 0.010730 0.055813 -0.030071 -0.126393 -0.204843 -0.012564 0.028264 0.006501 -0.154783 0.117444 -0.019973 -0.076194 0.084697 0.011246 0.101534 0.090901 -0.142412 -0.040435 0.173824 0.052638 -0.017708 -0.018966 0.097225 0.071014 0.056288 0.072424 -0.071338 -0.123230 0.029308 -0.088363 0.087684 0.124593 -0.092809
